bizesId,bizesNm,brchNm,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,ctprvnCd,ctprvnNm,signguCd,signguNm,adongCd,adongNm,ldongCd,ldongNm,lnoCd,plotSctCd,plotSctNm,lnoMnno,lnoSlno,lnoAdr,rdnmCd,rdnm,bldMnno,bldSlno,bldMngNo,bldNm,rdnmAdr,oldZipcd,newZipcd,dongNo,flrNo,hoNo,lon,lat,node_id
MA010120220806234369,구자영세무회계사무소,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113190000,1,대지,1319,,대전광역시 서구 둔산동 1319,301704298177,대전광역시 서구 대덕대로234번길,38,,3017011200113190000021352,,대전광역시 서구 대덕대로234번길 38,302830,35233,,5,,127.381695982948,36.3533786551983,gov
MA010120220800693745,짬뽕관,둔산점,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113190000,1,대지,1319,,대전광역시 서구 둔산동 1319,301704298177,대전광역시 서구 대덕대로234번길,38,,3017011200113190000021352,,대전광역시 서구 대덕대로234번길 38,302830,35233,,1,,127.381695982948,36.3533786551983,gov
MA010120220806236084,도유산업,,G2,소매,G211,가구 소매,G21101,가구 소매업,G47520,가구 소매업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113190000,1,대지,1319,,대전광역시 서구 둔산동 1319,301704298177,대전광역시 서구 대덕대로234번길,38,,3017011200113190000021352,,대전광역시 서구 대덕대로234번길 38,302830,35233,,,,127.381695982948,36.3533786551983,gov
MA010120220810898928,케이티앤티,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113190000,1,대지,1319,,대전광역시 서구 둔산동 1319,301704298177,대전광역시 서구 대덕대로234번길,38,,3017011200113190000021352,은성빌딩,대전광역시 서구 대덕대로234번길 38,302830,35233,,3,,127.381695982948,36.3533786551983,gov
MA010120220806200933,그린국제특허법률사무소,,M1,과학·기술,M103,법무관련 ,M10302,변리사,M71102,변리사업,30,대전광역시,30170,서구,30170630,둔산1동,3017011200,둔산동,3017011200109490000,1,대지,949,,대전광역시 서구 둔산동 949,301702010004,대전광역시 서구 한밭대로,745,,3017011200109490000019482,제,대전광역시 서구 한밭대로 745,302868,35209,,12,,127.381809092951,36.3582896926701,gov
MA010120220811829890,맑은눈안과의원,,Q1,보건의료,Q102,의원,Q10205,안과 의원,Q86201,일반의원,30,대전광역시,30170,서구,30170630,둔산1동,3017011200,둔산동,3017011200109490000,1,대지,949,,대전광역시 서구 둔산동 949,301702010004,대전광역시 서구 한밭대로,745,,3017011200109490000019482,둔산동,대전광역시 서구 한밭대로 745,302868,35209,,2,,127.381809092951,36.3582896926701,gov
MA0101202406A0548292,케이씨유엔피엘대부,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200109490000,1,대지,949,,대전광역시 서구 둔산동 949,301702010004,대전광역시 서구 한밭대로,745,,3017011200109490000019482,신용협동조합중앙회,대전광역시 서구 한밭대로 745,302868,35209,,14,,127.381809092951,36.3582896926701,gov
MA0101202310A0022359,세븐둔산을지병원점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113060000,1,대지,1306,,대전광역시 서구 둔산동 1306,301703166021,대전광역시 서구 둔산서로,95,,3017011200113060000020368,을지대학병원,대전광역시 서구 둔산서로 95,302799,35233,,1,,127.381983876087,36.3552972365294,gov
MA010120220805813922,학교법인을지학원대전을지대학교병원,,Q1,보건의료,Q101,병원,Q10101,종합병원,Q86101,종합병원,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113060000,1,대지,1306,,대전광역시 서구 둔산동 1306,301703166021,대전광역시 서구 둔산서로,95,,3017011200113060000020368,,대전광역시 서구 둔산서로 95,302799,35233,,,,127.381983876087,36.3552972365294,gov
MA010120220806205686,을지의료기,,G2,소매,G215,의약·화장품 소매,G21502,의료기기 소매업,G47812,의료용 기구 소매업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113060000,1,대지,1306,,대전광역시 서구 둔산동 1306,301703166021,대전광역시 서구 둔산서로,95,,3017011200113060000020368,을지대학병원,대전광역시 서구 둔산서로 95,302799,35233,,1,,127.381983876087,36.3552972365294,gov
MA010120220808776831,뚜레쥬르대전을지대,병원점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113060000,1,대지,1306,,대전광역시 서구 둔산동 1306,301703166021,대전광역시 서구 둔산서로,95,,3017011200113060000020368,을지대학교병원,대전광역시 서구 둔산서로 95,302799,35233,,1,,127.381983876087,36.3552972365294,gov
MA010120220804966476,파운드커피대전을지대학교,병원점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113060000,1,대지,1306,,대전광역시 서구 둔산동 1306,301703166021,대전광역시 서구 둔산서로,95,,3017011200113060000020368,을지대학병원,대전광역시 서구 둔산서로 95,302799,35233,,1,,127.381983876087,36.3552972365294,gov
MA010120220806195996,을지식당가,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113060000,1,대지,1306,,대전광역시 서구 둔산동 1306,301703166021,대전광역시 서구 둔산서로,95,,3017011200113060000020368,,대전광역시 서구 둔산서로 95,302799,35233,,1,,127.381983876087,36.3552972365294,gov
MA010120220806249628,대전을지대학교병원장례식장,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113060000,1,대지,1306,,대전광역시 서구 둔산동 1306,301703166021,대전광역시 서구 둔산서로,95,,3017011200113060000020368,,대전광역시 서구 둔산서로 95,302799,35233,,,,127.381983876087,36.3552972365294,gov
MA010120220811571641,을지미용실,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113060000,1,대지,1306,,대전광역시 서구 둔산동 1306,301703166021,대전광역시 서구 둔산서로,95,,3017011200113060000020368,,대전광역시 서구 둔산서로 95,302799,35233,,,,127.381983876087,36.3552972365294,gov
MA0101202502A0011677,세븐일레븐둔산을지,병원점,G2,소매,G204,종합 소매,G20405,편의점,G46103,"섬유, 의복, 신발 및 가죽제품 중개업",30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113060000,1,대지,1306,,대전광역시 서구 둔산동 1306,301703166021,대전광역시 서구 둔산서로,95,,3017011200113060000020368,을지대학병원,대전광역시 서구 둔산서로 95,302799,35233,,1,,127.381983876087,36.3552972365294,gov
MA010120220806250494,대한정형외과학회대전충청지회,,N1,시설관리·임대,N108,기타 사업 서비스,N10802,전시/컨벤션/행사 대행 서비스업,N75992,"전시, 컨벤션 및 행사 대행업",30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113060000,1,대지,1306,,대전광역시 서구 둔산동 1306,301703166021,대전광역시 서구 둔산서로,95,,3017011200113060000020368,을지대학병원,대전광역시 서구 둔산서로 95,302799,35233,,1,,127.381983876087,36.3552972365294,gov
MA0101202410A0479396,을지대학병원꽃집,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113060000,1,대지,1306,,대전광역시 서구 둔산동 1306,301703166021,대전광역시 서구 둔산서로,95,,3017011200113060000020368,,대전광역시 서구 둔산서로 95,302799,35233,,,,127.381983876087,36.3552972365294,gov
MA010120220810202350,든든푸드서비스,,I2,음식,I207,구내식당·뷔페,I20701,구내식당,I56130,기관 구내식당업,30,대전광역시,30170,서구,30170630,둔산1동,3017011200,둔산동,3017011200109350000,1,대지,935,,대전광역시 서구 둔산동 935,301703166051,대전광역시 서구 청사로,166,,3017011200109350000019948,대전지방식품의약품안전청,대전광역시 서구 청사로 166,302121,35209,,,,127.382149279517,36.3595051895422,gov
MA010120220803923581,둔산을지약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113070000,1,대지,1307,,대전광역시 서구 둔산동 1307,301704298179,대전광역시 서구 대덕대로242번길,48,,3017011200113070000022229,,대전광역시 서구 대덕대로242번길 48,302830,35233,,1,,127.382245441329,36.3541068500607,gov
MA0101202310A0037222,울릉산림직거래사업단,,G2,소매,G205,식료품 소매,G20508,건강보조식품 소매업,G47217,건강 보조식품 소매업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113070000,1,대지,1307,,대전광역시 서구 둔산동 1307,301704298179,대전광역시 서구 대덕대로242번길,48,,3017011200113070000022229,,대전광역시 서구 대덕대로242번길 48,302830,35233,,5,,127.382245441329,36.3541068500607,gov
MA010120220804766420,을지나은약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113070000,1,대지,1307,,대전광역시 서구 둔산동 1307,301704298179,대전광역시 서구 대덕대로242번길,48,,3017011200113070000022229,,대전광역시 서구 대덕대로242번길 48,302830,35233,,1,,127.382245441329,36.3541068500607,gov
MA0101202512A0005856,맥스AG,,M1,과학·기술,M115,기타 전문 과학,M11504,사업/무형 재산권 중개업,M73903,사업 및 무형 재산권 중개업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113070000,1,대지,1307,,대전광역시 서구 둔산동 1307,301704298179,대전광역시 서구 대덕대로242번길,48,,3017011200113070000022229,,대전광역시 서구 대덕대로242번길 48,302830,35233,,4,,127.382245441329,36.3541068500607,gov
MA0101202502A0068800,을지온누리약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113070000,1,대지,1307,,대전광역시 서구 둔산동 1307,301704298179,대전광역시 서구 대덕대로242번길,48,,3017011200113070000022229,유니온빌딩,대전광역시 서구 대덕대로242번길 48,302830,35233,,1,,127.382245441329,36.3541068500607,gov
MA0101202410A1038490,마인드병원,,Q1,보건의료,Q101,병원,Q10102,일반병원,Q86102,일반병원,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113070000,1,대지,1307,,대전광역시 서구 둔산동 1307,301704298179,대전광역시 서구 대덕대로242번길,48,,3017011200113070000022229,유니온빌딩,대전광역시 서구 대덕대로242번길 48,302830,35233,,,,127.382245441329,36.3541068500607,gov
MA0101202409A0226327,소리,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113090000,1,대지,1309,,대전광역시 서구 둔산동 1309,301704298177,대전광역시 서구 대덕대로234번길,46,,3017011200113090000021350,,대전광역시 서구 대덕대로234번길 46,302830,35233,,1,,127.382252704868,36.3533137933499,gov
MA0101202307A0089758,이로세무회계,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113090000,1,대지,1309,,대전광역시 서구 둔산동 1309,301704298177,대전광역시 서구 대덕대로234번길,46,,3017011200113090000021350,빌딩,대전광역시 서구 대덕대로234번길 46,302830,35233,,3,,127.382252704868,36.3533137933499,gov
MA010120220806191641,이명식세무회계사무소,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113090000,1,대지,1309,,대전광역시 서구 둔산동 1309,301704298177,대전광역시 서구 대덕대로234번길,46,,3017011200113090000021350,,대전광역시 서구 대덕대로234번길 46,302830,35233,,5,,127.382252704868,36.3533137933499,gov
MA010120220814182812,태림청사진,,N1,시설관리·임대,N107,사무 지원,N10703,복사업,N75912,복사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113090000,1,대지,1309,,대전광역시 서구 둔산동 1309,301704298177,대전광역시 서구 대덕대로234번길,46,,3017011200113090000021350,,대전광역시 서구 대덕대로234번길 46,302830,35233,,,,127.382252704868,36.3533137933499,gov
MA010120220802288433,파이메이커스,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113090000,1,대지,1309,,대전광역시 서구 둔산동 1309,301704298177,대전광역시 서구 대덕대로234번길,46,,3017011200113090000021350,,대전광역시 서구 대덕대로234번길 46,302830,35233,,4,,127.382252704868,36.3533137933499,gov
MA010120220803136423,코너스톤,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113090000,1,대지,1309,,대전광역시 서구 둔산동 1309,301704298177,대전광역시 서구 대덕대로234번길,46,,3017011200113090000021350,,대전광역시 서구 대덕대로234번길 46,302830,35233,,3,,127.382252704868,36.3533137933499,gov
MA010120220806244945,구성건축사사무소,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113090000,1,대지,1309,,대전광역시 서구 둔산동 1309,301704298177,대전광역시 서구 대덕대로234번길,46,,3017011200113090000021350,,대전광역시 서구 대덕대로234번길 46,302830,35233,,3,,127.382252704868,36.3533137933499,gov
MA0101202508A0004485,한화공인노무사사무소,,M1,과학·기술,M103,법무관련 ,M10307,공인노무사,M71109,기타 법무관련 서비스업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113090000,1,대지,1309,,대전광역시 서구 둔산동 1309,301704298177,대전광역시 서구 대덕대로234번길,46,,3017011200113090000021350,북측,대전광역시 서구 대덕대로234번길 46,302830,35233,,6,,127.382252704868,36.3533137933499,gov
MA0101202504A0082268,불타는반점,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113090000,1,대지,1309,,대전광역시 서구 둔산동 1309,301704298177,대전광역시 서구 대덕대로234번길,46,,3017011200113090000021350,,대전광역시 서구 대덕대로234번길 46,302830,35233,,1,,127.382252704868,36.3533137933499,gov
MA0101202501A0015346,세무회계태범,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113090000,1,대지,1309,,대전광역시 서구 둔산동 1309,301704298177,대전광역시 서구 대덕대로234번길,46,,3017011200113090000021350,빌딩,대전광역시 서구 대덕대로234번길 46,302830,35233,,5,,127.382252704868,36.3533137933499,gov
MA010120220806742501,예스세무회계사무소,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113090000,1,대지,1309,,대전광역시 서구 둔산동 1309,301704298177,대전광역시 서구 대덕대로234번길,46,,3017011200113090000021350,,대전광역시 서구 대덕대로234번길 46,302830,35233,,3,,127.382252704868,36.3533137933499,gov
MA010120220809987512,세무법인경원,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA010120220806199287,박종용세무회계사무소,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스빌딩,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA010120220807771467,읍천리382대전,둔산점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,,대전광역시 서구 대덕대로234번길 45,302830,35233,,1,,127.382255172141,36.3538184431352,gov
MA0101202406A0124214,을지다사랑약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,1,,127.382255172141,36.3538184431352,gov
MA0101202309A0083010,감노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA010120220806200727,삼우공인노무사사무소,,M1,과학·기술,M103,법무관련 ,M10306,행정사,M71109,기타 법무관련 서비스업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,6,,127.382255172141,36.3538184431352,gov
MA010120220806456385,로열택스이현지세무사무소,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA010120220806198479,정순희세무회계사무소,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스빌딩,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA010120220812056098,저스티스,,M1,과학·기술,M103,법무관련 ,M10307,공인노무사,M71109,기타 법무관련 서비스업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA010120220803549754,감노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,5,,127.382255172141,36.3538184431352,gov
MA010120220802648120,감,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,5,,127.382255172141,36.3538184431352,gov
MA010120220806211461,덕원세무회계사무소,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA0101202308A0103859,궁,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,,대전광역시 서구 대덕대로234번길 45,302830,35233,,5,,127.382255172141,36.3538184431352,gov
MA0101202306A0099781,로열택스이태훈세무사,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA010120220806188153,남한산성,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,,대전광역시 서구 대덕대로234번길 45,302830,35233,,2,,127.382255172141,36.3538184431352,gov
MA010120220807088490,궁,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,5,,127.382255172141,36.3538184431352,gov
MA0101202303A0118753,부산면관,,I2,음식,I201,한식,I20106,냉면/밀면,I56111,한식 일반 음식점업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,1,,127.382255172141,36.3538184431352,gov
MA010120220806178833,홍연대세무회계사무소,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA010120220806251560,세무법인중원둔산제2분사무소,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA010120220812924403,소문난우리집,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA010120220806202997,김낙범세무회계사무소,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스빌딩,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA010120220806251601,한강세무법인,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA010120220806194188,나기호세무회계사무소,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,3,,127.382255172141,36.3538184431352,gov
MA010120220811728116,센트럴택스세무회계사무소,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,2,,127.382255172141,36.3538184431352,gov
MA010120220806254410,세무법인이정,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA010120220810418313,줄리아유통,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,"화장품, 비누 및 방향제 소매업",30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA010120220806197898,김용관세무회계사무소,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스빌딩,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
MA010120220806251120,한강세무법인,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113080000,1,대지,1308,,대전광역시 서구 둔산동 1308,301704298177,대전광역시 서구 대덕대로234번길,45,,3017011200113080000022281,하이베라스빌딩,대전광역시 서구 대덕대로234번길 45,302830,35233,,,,127.382255172141,36.3538184431352,gov
